45819,1
45820,0
45929,1
45930,0
46172,1
46173,0
46226,1
46228,0
46229,1
46231,0
46307,1
46309,0
46311,1
46313,0
46435,1
46438,0
46444,1
46446,0
46449,1
46451,0
46459,1
46586,0
46667,1
46674,0
46681,1
46689,0
46831,1
46837,0
48057,1
48066,2
48067,1
48077,0
48079,1
48085,0
48589,1
48614,3
48616,5
48617,6
48628,5
48630,6
48644,5
48654,4
48660,3
48666,2
48681,1
48695,2
48697,1
48727,0
48734,1
48736,0
