238453,0
238522,1
238590,0
238602,1
238624,0
238716,1
238727,0
238898,1
238933,0
238944,1
238955,0
238978,1
239012,0
239149,1
239161,0
239526,1
239537,0
239571,1
239606,0
239617,1
239628,0
239651,1
239663,0
239674,1
240051,0
240062,1
240142,0
240188,1
240199,0
240222,1
240233,0
240313,1
240564,0
240575,1
241077,0
241089,1
241100,0
241123,1
241146,0
241157,1
241328,0
242367,1
242378,0
242401,1
242481,0
242492,1
242515,0
242526,1
242595,0
242606,1
242641,0
242652,1
249246,0
249406,1
249418,0
249532,1
249566,0
249600,1
249612,0
250045,1
250057,0
250296,1
250308,0
250342,1
250399,0
250547,1
250627,0
250844,1
250946,0
251072,1
251095,0
251106,1
251197,0
251209,1
251220,0
251437,1
251448,0
251460,1
251483,0
251494,1
251517,0
251620,1
251642,0
251654,1
251779,0
251791,1
251802,0
251825,1
251836,0
251859,1
252019,0
252099,1
252144,0
253536,1
253730,0
253742,1
253844,0
254107,2
254141,3
254164,2
254278,1
254974,0
255955,1
256594,0
256617,1
256628,0
257039,1
257062,2
257073,1
257165,2
257256,1
257267,2
257313,1
257655,0
257712,1
257781,0
257815,1
257826,0
259138,1
259469,0
259606,1
259686,0
259823,1
260576,0
260587,1
260622,0
265642,1
265653,0
265676,1
265699,0
265881,1
265893,0
266474,2
266509,1
266760,0
266771,1
266794,0
281512,1
281523,0
281945,1
281968,0
300611,1
300657,0
300668,1
300794,0
300839,1
300851,0
300896,1
300930,0
307559,2
307685,1
307696,2
307730,1
307833,0
310685,1
310697,2
311176,1
311381,0
311404,1
311427,2
311450,3
311461,2
311484,3
311507,2
311826,1
311986,2
311997,1
312180,0
312237,1
312248,0
312511,1
312522,2
312534,1
312614,0
322346,1
322391,2
322460,3
322745,2
322791,1
323019,0
335592,1
335626,2
335649,1
335729,3
335763,4
335797,5
335820,4
335946,3
336014,2
336117,1
336254,0
336391,1
336516,2
336562,1
336573,2
336607,1
337246,0
338524,1
338535,0
338558,1
338638,0
343396,4
343407,6
343464,5
343498,4
343544,3
343624,2
343795,1
344069,0
344491,1
344765,0
344776,1
344788,0
355706,1
355718,2
355729,3
355843,2
355866,3
355878,2
356060,1
356334,0
359437,1
359529,0
367298,1
367412,0
367424,1
367492,0
367572,1
367618,0
367732,1
367743,0
368975,1
368998,0
369032,1
369204,0
370436,1
371520,0
371531,1
371542,0
371554,1
371759,0
377087,2
377099,3
377122,4
377156,5
377224,4
377441,3
377452,4
377521,3
377578,2
377601,1
377806,0
381891,1
381959,2
382073,3
382552,2
382940,1
383294,0
383305,1
383408,0
389033,2
389044,5
389056,6
389067,5
389090,4
389113,3
389181,2
389307,1
389387,0
393597,1
393619,0
401115,1
401252,0
415115,1
415217,0
424618,1
425006,0
425018,1
425029,0
425063,1
425075,0
435674,1
435685,0
436005,1
436016,0
436381,1
436427,0
441265,1
441356,2
441493,3
441527,2
441550,1
441664,0
441675,1
441698,0
441755,1
441801,0
451350,1
451373,0
451385,1
451396,0
451579,1
451590,0
458116,1
458127,0
458196,1
458207,0
459291,1
459303,0
461721,1
461733,0
462269,1
462280,0
462292,1
462315,0
463079,1
463091,0
463113,1
463136,0
464357,1
464380,0
464448,1
464460,0
464494,1
464517,0
464597,1
465863,0
466673,1
466741,0
466810,1
466890,0
468316,1
468373,0
480570,1
480661,2
480672,1
480775,0
480798,1
480855,0
485898,1
486149,3
486160,5
486171,6
486286,5
486308,6
486445,5
486548,4
486605,3
486662,2
486810,1
486959,2
486970,1
487278,0
487347,1
487369,0
